DUPLICATE_KEY,ENCODED_URL
C70F9237B1CD3F76BDB5DE661BC1220D,https://nitafc.com/
2C5888120AC8E46E83D53665C775C375,https://nitafc.com/collections/botines
4736E2FA191BE50C8B9DBF2DE17EDF7F,https://nitafc.com/collections/productos
87283E8AEB8C22467B59946C4D375C5D,https://nitafc.com/products/camiseta-violeta-11
7FC8A701EFE4011F72F6226D379678AE,https://nitafc.com/products/camiseta-nita-sin-nro
890035B5F389384FC94C4CC28C941D2F,https://nitafc.com/products/bolso-de-hombro-copia
957333D21E755FD1B82D933541A588A4,https://nitafc.com/products/bolso-de-hombro
B61E5394D9408752E5463E8CD09EB9BA,https://nitafc.com/products/camiseta-nita-11-11
26D0F6AA5B27CFFAFD5227F412499858,https://nitafc.com/products/camiseta-violeta
