DUPLICATE_KEY,ENCODED_URL
"BOTINES Y ROPA DEPORTIVA FEMENINA PENSADOS PARA MUJERES QUE BUSCAN ESTILO Y COMODIDAD. DISEÑOS MODERNOS, LOOKS URBANOS Y COMPRA ONLINE FÁCIL.",https://nitafc.com/
"CAMISETA DE MANGA CORTA CON CUELLO REDONDO Y FIT REGULAR, DISEÑADA EN UN LARGO ESTÁNDAR QUE OFRECE COMODIDAD Y LIBERTAD DE MOVIMIENTO. CONFECCIONADA EN TELA TÉCNICA ESPECIAL, INCORPORA RECORTES ESTRATÉGICOS Y ESTAMPADO DEPORTIVO QUE APORTAN ESTILO Y VENTILACIÓN. PRESENTA VIVOS EN LA UNIÓN DE LOS HOMBROS, SUMANDO UN DET",https://nitafc.com/products/camiseta-violeta-11
"CAMISETA DE MANGA CORTA CON CUELLO REDONDO Y FIT REGULAR, DISEÑADA EN UN LARGO ESTÁNDAR QUE OFRECE COMODIDAD Y LIBERTAD DE MOVIMIENTO. CONFECCIONADA EN TELA TÉCNICA ESPECIAL, INCORPORA RECORTES ESTRATÉGICOS Y ESTAMPADO DEPORTIVO QUE APORTAN ESTILO Y VENTILACIÓN. PRESENTA VIVOS EN LA UNIÓN DE LOS HOMBROS, SUMANDO UN DET",https://nitafc.com/products/camiseta-nita-sin-nro
"VERSÁTIL, FUNCIONAL Y PENSADO PARA USARLO TODOS LOS DÍAS: PARA IR A ENTRENAR, PARA SALIR O HASTA PARA ESCAPARTE A LA PLAYA. CON BOTÓN IMANTADO PARA CERRARLO Y BOLSILLO INTERNO CON CIERRE PARA LO IMPORTANTE.  ",https://nitafc.com/products/bolso-de-hombro-copia
"VERSÁTIL, FUNCIONAL Y PENSADO PARA USARLO TODOS LOS DÍAS: PARA IR A ENTRENAR, PARA SALIR O HASTA PARA ESCAPARTE A LA PLAYA. CON BOTÓN IMANTADO PARA CERRARLO Y BOLSILLO INTERNO CON CIERRE PARA LO IMPORTANTE.  ",https://nitafc.com/products/bolso-de-hombro
"CAMISETA DE MANGA CORTA CON CUELLO REDONDO Y FIT REGULAR, DISEÑADA EN UN LARGO ESTÁNDAR QUE OFRECE COMODIDAD Y LIBERTAD DE MOVIMIENTO. CONFECCIONADA EN TELA TÉCNICA ESPECIAL, INCORPORA RECORTES ESTRATÉGICOS Y ESTAMPADO DEPORTIVO QUE APORTAN ESTILO Y VENTILACIÓN. PRESENTA VIVOS EN LA UNIÓN DE LOS HOMBROS, SUMANDO UN DET",https://nitafc.com/products/camiseta-nita-11-11
"CAMISETA DE MANGA CORTA CON CUELLO REDONDO Y FIT REGULAR, DISEÑADA EN UN LARGO ESTÁNDAR QUE OFRECE COMODIDAD Y LIBERTAD DE MOVIMIENTO. CONFECCIONADA EN TELA TÉCNICA ESPECIAL, INCORPORA RECORTES ESTRATÉGICOS Y ESTAMPADO DEPORTIVO QUE APORTAN ESTILO Y VENTILACIÓN. PRESENTA VIVOS EN LA UNIÓN DE LOS HOMBROS, SUMANDO UN DET",https://nitafc.com/products/camiseta-violeta
